Id,ActivityHour,totalSteps,Calories,TotalIntensity,AverageIntensity
6775888955,2016-04-04 20:00:00,0,77,0,0
6775888955,2016-04-09 07:00:00,0,77,0,0
6775888955,2016-03-12 12:00:00,0,77,0,0
6775888955,2016-03-17 20:00:00,0,77,0,0
6775888955,2016-03-30 15:00:00,0,77,0,0
6775888955,2016-03-31 06:00:00,0,77,0,0
6775888955,2016-04-01 04:00:00,0,77,0,0
6775888955,2016-04-02 12:00:00,0,77,0,0
6775888955,2016-04-08 05:00:00,0,77,0,0
6775888955,2016-03-13 12:00:00,0,77,0,0
6775888955,2016-03-17 07:00:00,0,77,0,0
6775888955,2016-03-22 22:00:00,0,77,0,0
6775888955,2016-03-29 02:00:00,0,77,0,0
6775888955,2016-03-30 04:00:00,0,77,0,0
6775888955,2016-03-30 13:00:00,0,77,0,0
6775888955,2016-04-04 03:00:00,0,77,0,0
6775888955,2016-04-08 11:00:00,0,77,0,0
6775888955,2016-03-12 21:00:00,0,77,0,0
6775888955,2016-03-16 00:00:00,0,77,0,0
6775888955,2016-03-17 15:00:00,0,77,0,0
6775888955,2016-03-18 06:00:00,0,77,0,0
6775888955,2016-03-20 03:00:00,0,77,0,0
6775888955,2016-03-21 20:00:00,0,77,0,0
6775888955,2016-03-23 08:00:00,0,77,0,0
6775888955,2016-03-23 11:00:00,0,77,0,0
6775888955,2016-03-29 06:00:00,0,77,0,0
6775888955,2016-03-31 04:00:00,0,77,0,0
6775888955,2016-04-03 17:00:00,0,77,0,0
6775888955,2016-04-03 20:00:00,0,77,0,0
6775888955,2016-04-05 02:00:00,0,77,0,0
6775888955,2016-03-13 07:00:00,0,77,0,0
6775888955,2016-03-13 08:00:00,0,77,0,0
6775888955,2016-03-14 06:00:00,0,77,0,0
6775888955,2016-03-17 22:00:00,0,77,0,0
6775888955,2016-03-23 17:00:00,0,77,0,0
6775888955,2016-03-29 07:00:00,0,77,0,0
6775888955,2016-03-30 10:00:00,0,77,0,0
6775888955,2016-03-19 16:00:00,0,77,0,0
6775888955,2016-03-21 17:00:00,0,77,0,0
6775888955,2016-04-01 06:00:00,0,77,0,0
6775888955,2016-04-09 03:00:00,0,77,0,0
6775888955,2016-03-16 19:00:00,0,77,0,0
6775888955,2016-03-31 18:00:00,0,77,0,0
6775888955,2016-03-31 22:00:00,0,77,0,0
6775888955,2016-04-02 23:00:00,0,77,0,0
6775888955,2016-04-04 22:00:00,0,77,0,0
6775888955,2016-03-16 01:00:00,0,77,0,0
6775888955,2016-03-24 01:00:00,0,77,0,0
6775888955,2016-03-24 12:00:00,0,77,0,0
6775888955,2016-03-25 03:00:00,0,77,0,0
6775888955,2016-04-05 04:00:00,0,77,0,0
6775888955,2016-04-08 10:00:00,0,77,0,0
6775888955,2016-03-15 13:00:00,0,77,0,0
6775888955,2016-03-19 12:00:00,0,77,0,0
6775888955,2016-03-22 17:00:00,0,77,0,0
6775888955,2016-03-24 15:00:00,0,77,0,0
6775888955,2016-03-30 16:00:00,0,77,0,0
6775888955,2016-03-31 15:00:00,0,77,0,0
6775888955,2016-04-01 12:00:00,0,77,0,0
6775888955,2016-04-08 01:00:00,0,77,0,0
6775888955,2016-03-12 13:00:00,0,77,0,0
6775888955,2016-03-12 16:00:00,0,77,0,0
6775888955,2016-03-16 05:00:00,0,77,0,0
6775888955,2016-03-16 13:00:00,0,77,0,0
6775888955,2016-03-19 15:00:00,0,77,0,0
6775888955,2016-03-22 00:00:00,0,77,0,0
6775888955,2016-03-24 13:00:00,0,77,0,0
6775888955,2016-03-24 23:00:00,0,77,0,0
6775888955,2016-03-29 23:00:00,0,77,0,0
6775888955,2016-04-03 02:00:00,0,77,0,0
6775888955,2016-04-04 15:00:00,0,77,0,0
6775888955,2016-04-04 16:00:00,0,77,0,0
6775888955,2016-04-08 09:00:00,0,77,0,0
6775888955,2016-03-14 01:00:00,0,77,0,0
6775888955,2016-03-16 04:00:00,0,77,0,0
6775888955,2016-03-16 18:00:00,0,77,0,0
6775888955,2016-03-18 05:00:00,0,77,0,0
6775888955,2016-03-20 15:00:00,0,77,0,0
6775888955,2016-03-23 22:00:00,0,77,0,0
6775888955,2016-03-24 07:00:00,0,77,0,0
6775888955,2016-03-29 21:00:00,0,77,0,0
6775888955,2016-03-30 00:00:00,0,77,0,0
6775888955,2016-04-01 15:00:00,0,77,0,0
6775888955,2016-04-04 04:00:00,0,77,0,0
6775888955,2016-03-13 05:00:00,0,77,0,0
6775888955,2016-03-14 15:00:00,0,77,0,0
6775888955,2016-03-25 00:00:00,0,77,0,0
6775888955,2016-03-29 15:00:00,0,77,0,0
6775888955,2016-04-03 18:00:00,0,77,0,0
6775888955,2016-03-13 00:00:00,0,77,0,0
6775888955,2016-03-15 14:00:00,0,77,0,0
6775888955,2016-03-17 08:00:00,0,77,0,0
6775888955,2016-03-18 01:00:00,0,77,0,0
6775888955,2016-03-20 10:00:00,0,77,0,0
6775888955,2016-03-20 14:00:00,0,77,0,0
6775888955,2016-03-22 09:00:00,0,77,0,0
6775888955,2016-03-22 20:00:00,0,77,0,0
6775888955,2016-03-25 21:00:00,0,77,0,0
6775888955,2016-03-29 14:00:00,0,77,0,0
6775888955,2016-03-30 03:00:00,0,77,0,0
6775888955,2016-04-03 03:00:00,0,77,0,0
6775888955,2016-04-07 22:00:00,0,77,0,0
6775888955,2016-03-12 02:00:00,0,77,0,0
6775888955,2016-03-21 14:00:00,0,77,0,0
6775888955,2016-03-21 22:00:00,0,77,0,0
6775888955,2016-03-25 19:00:00,0,77,0,0
6775888955,2016-03-15 10:00:00,0,77,0,0
6775888955,2016-03-15 21:00:00,0,77,0,0
6775888955,2016-03-17 10:00:00,0,77,0,0
6775888955,2016-03-17 16:00:00,0,77,0,0
6775888955,2016-03-23 07:00:00,0,77,0,0
6775888955,2016-03-23 12:00:00,0,77,0,0
6775888955,2016-03-23 20:00:00,0,77,0,0
6775888955,2016-03-24 20:00:00,0,77,0,0
6775888955,2016-03-25 08:00:00,0,77,0,0
6775888955,2016-03-29 05:00:00,0,77,0,0
6775888955,2016-03-29 13:00:00,0,77,0,0
6775888955,2016-04-03 00:00:00,0,77,0,0
6775888955,2016-03-14 03:00:00,0,77,0,0
6775888955,2016-03-18 00:00:00,0,77,0,0
6775888955,2016-03-23 03:00:00,0,77,0,0
6775888955,2016-03-31 20:00:00,0,77,0,0
6775888955,2016-04-09 08:00:00,0,77,0,0
6775888955,2016-03-12 06:00:00,0,77,0,0
6775888955,2016-03-13 01:00:00,0,77,0,0
6775888955,2016-03-15 01:00:00,0,77,0,0
6775888955,2016-03-20 07:00:00,0,77,0,0
6775888955,2016-03-29 12:00:00,0,77,0,0
6775888955,2016-03-30 08:00:00,0,77,0,0
6775888955,2016-04-01 13:00:00,0,77,0,0
6775888955,2016-04-03 15:00:00,0,77,0,0
6775888955,2016-04-05 00:00:00,0,77,0,0
6775888955,2016-04-06 07:00:00,0,77,0,0
6775888955,2016-03-12 18:00:00,0,77,0,0
6775888955,2016-03-16 17:00:00,0,77,0,0
6775888955,2016-03-22 05:00:00,0,77,0,0
6775888955,2016-03-22 21:00:00,0,77,0,0
6775888955,2016-03-23 04:00:00,0,77,0,0
6775888955,2016-03-25 02:00:00,0,77,0,0
6775888955,2016-04-04 00:00:00,0,77,0,0
6775888955,2016-04-04 18:00:00,0,77,0,0
6775888955,2016-04-05 06:00:00,0,77,0,0
6775888955,2016-03-15 08:00:00,0,77,0,0
6775888955,2016-03-31 23:00:00,0,77,0,0
6775888955,2016-04-04 17:00:00,0,77,0,0
6775888955,2016-04-09 05:00:00,0,77,0,0
6775888955,2016-03-12 19:00:00,0,77,0,0
6775888955,2016-03-16 14:00:00,0,77,0,0
6775888955,2016-03-21 18:00:00,0,77,0,0
6775888955,2016-03-22 03:00:00,0,77,0,0
6775888955,2016-03-29 17:00:00,0,77,0,0
6775888955,2016-04-03 07:00:00,0,77,0,0
6775888955,2016-03-15 23:00:00,0,77,0,0
6775888955,2016-03-16 21:00:00,0,77,0,0
6775888955,2016-03-18 02:00:00,0,77,0,0
6775888955,2016-03-25 05:00:00,0,77,0,0
6775888955,2016-03-25 12:00:00,0,77,0,0
6775888955,2016-03-30 09:00:00,0,77,0,0
6775888955,2016-04-03 04:00:00,0,77,0,0
6775888955,2016-04-03 12:00:00,0,77,0,0
6775888955,2016-03-15 06:00:00,0,77,0,0
6775888955,2016-03-15 11:00:00,0,77,0,0
6775888955,2016-03-15 22:00:00,0,77,0,0
6775888955,2016-03-16 23:00:00,0,77,0,0
6775888955,2016-03-19 09:00:00,0,77,0,0
6775888955,2016-03-23 00:00:00,0,77,0,0
6775888955,2016-03-23 15:00:00,0,77,0,0
6775888955,2016-03-30 05:00:00,0,77,0,0
6775888955,2016-04-08 07:00:00,0,77,0,0
6775888955,2016-03-15 18:00:00,0,77,0,0
6775888955,2016-03-17 09:00:00,0,77,0,0
6775888955,2016-03-19 23:00:00,0,77,0,0
6775888955,2016-03-21 15:00:00,0,77,0,0
6775888955,2016-03-22 01:00:00,0,77,0,0
6775888955,2016-03-22 10:00:00,0,77,0,0
6775888955,2016-03-23 09:00:00,0,77,0,0
6775888955,2016-03-25 20:00:00,0,77,0,0
6775888955,2016-03-29 04:00:00,0,77,0,0
6775888955,2016-03-30 07:00:00,0,77,0,0
6775888955,2016-04-01 11:00:00,0,77,0,0
6775888955,2016-04-02 19:00:00,0,77,0,0
6775888955,2016-04-04 08:00:00,0,77,0,0
6775888955,2016-03-19 10:00:00,0,77,0,0
6775888955,2016-03-23 21:00:00,0,77,0,0
6775888955,2016-03-30 01:00:00,0,77,0,0
6775888955,2016-04-03 01:00:00,0,77,0,0
6775888955,2016-04-08 03:00:00,0,77,0,0
6775888955,2016-04-08 08:00:00,0,77,0,0
6775888955,2016-04-09 04:00:00,0,77,0,0
6775888955,2016-03-15 12:00:00,0,77,0,0
6775888955,2016-03-17 04:00:00,0,77,0,0
6775888955,2016-03-22 13:00:00,0,77,0,0
6775888955,2016-03-24 03:00:00,0,77,0,0
6775888955,2016-03-24 05:00:00,0,77,0,0
6775888955,2016-03-24 14:00:00,0,77,0,0
6775888955,2016-03-25 06:00:00,0,77,0,0
6775888955,2016-03-30 06:00:00,0,77,0,0
6775888955,2016-04-04 13:00:00,0,77,0,0
6775888955,2016-03-13 03:00:00,0,77,0,0
6775888955,2016-03-20 08:00:00,0,77,0,0
6775888955,2016-03-23 18:00:00,0,77,0,0
6775888955,2016-04-01 05:00:00,0,77,0,0
6775888955,2016-04-03 16:00:00,0,77,0,0
6775888955,2016-04-04 23:00:00,0,77,0,0
6775888955,2016-04-06 05:00:00,0,77,0,0
6775888955,2016-03-16 16:00:00,0,77,0,0
6775888955,2016-03-28 07:00:00,0,77,0,0
6775888955,2016-04-02 13:00:00,0,77,0,0
6775888955,2016-04-05 05:00:00,0,77,0,0
6775888955,2016-03-12 22:00:00,0,77,0,0
6775888955,2016-03-22 16:00:00,0,77,0,0
6775888955,2016-03-23 02:00:00,0,77,0,0
6775888955,2016-03-24 16:00:00,0,77,0,0
6775888955,2016-04-08 00:00:00,0,77,0,0
6775888955,2016-03-15 15:00:00,0,77,0,0
6775888955,2016-03-29 16:00:00,0,77,0,0
6775888955,2016-04-03 08:00:00,0,77,0,0
6775888955,2016-03-12 14:00:00,0,77,0,0
6775888955,2016-03-20 01:00:00,0,77,0,0
6775888955,2016-03-20 05:00:00,0,77,0,0
6775888955,2016-03-21 13:00:00,0,77,0,0
6775888955,2016-03-23 14:00:00,0,77,0,0
6775888955,2016-03-24 22:00:00,0,77,0,0
6775888955,2016-03-31 14:00:00,0,77,0,0
6775888955,2016-04-04 14:00:00,0,77,0,0
6775888955,2016-04-08 04:00:00,0,77,0,0
6775888955,2016-03-12 17:00:00,0,77,0,0
6775888955,2016-03-25 04:00:00,0,77,0,0
6775888955,2016-03-29 11:00:00,0,77,0,0
6775888955,2016-03-29 19:00:00,0,77,0,0
6775888955,2016-03-30 02:00:00,0,77,0,0
6775888955,2016-03-30 12:00:00,0,77,0,0
6775888955,2016-04-02 20:00:00,0,77,0,0
6775888955,2016-04-04 05:00:00,0,77,0,0
6775888955,2016-04-05 07:00:00,0,77,0,0
6775888955,2016-03-12 23:00:00,0,77,0,0
6775888955,2016-03-14 16:00:00,0,77,0,0
6775888955,2016-03-14 17:00:00,0,77,0,0
6775888955,2016-03-14 18:00:00,0,77,0,0
6775888955,2016-03-15 16:00:00,0,77,0,0
6775888955,2016-03-17 01:00:00,0,77,0,0
6775888955,2016-03-17 03:00:00,0,77,0,0
6775888955,2016-03-22 08:00:00,0,77,0,0
6775888955,2016-03-23 23:00:00,0,77,0,0
6775888955,2016-03-24 00:00:00,0,77,0,0
6775888955,2016-03-25 07:00:00,0,77,0,0
6775888955,2016-04-01 02:00:00,0,77,0,0
6775888955,2016-04-03 05:00:00,0,77,0,0
6775888955,2016-04-03 06:00:00,0,77,0,0
6775888955,2016-03-12 04:00:00,0,77,0,0
6775888955,2016-03-15 17:00:00,0,77,0,0
6775888955,2016-03-17 02:00:00,0,77,0,0
6775888955,2016-03-17 21:00:00,0,77,0,0
6775888955,2016-03-24 21:00:00,0,77,0,0
6775888955,2016-04-04 06:00:00,0,77,0,0
6775888955,2016-04-08 13:00:00,0,77,0,0
6775888955,2016-03-12 20:00:00,0,77,0,0
6775888955,2016-03-17 11:00:00,0,77,0,0
6775888955,2016-03-17 13:00:00,0,77,0,0
6775888955,2016-03-19 22:00:00,0,77,0,0
6775888955,2016-03-20 12:00:00,0,77,0,0
6775888955,2016-03-23 13:00:00,0,77,0,0
6775888955,2016-04-04 11:00:00,0,77,0,0
6775888955,2016-03-15 07:00:00,0,77,0,0
6775888955,2016-03-16 06:00:00,0,77,0,0
6775888955,2016-03-20 09:00:00,0,77,0,0
6775888955,2016-03-22 15:00:00,0,77,0,0
6775888955,2016-03-24 02:00:00,0,77,0,0
6775888955,2016-04-01 03:00:00,0,77,0,0
6775888955,2016-04-02 17:00:00,0,77,0,0
6775888955,2016-04-04 02:00:00,0,77,0,0
6775888955,2016-04-04 19:00:00,0,77,0,0
6775888955,2016-03-13 06:00:00,0,77,0,0
6775888955,2016-03-17 23:00:00,0,77,0,0
6775888955,2016-03-22 23:00:00,0,77,0,0
6775888955,2016-03-23 05:00:00,0,77,0,0
6775888955,2016-03-23 10:00:00,0,77,0,0
6775888955,2016-03-24 04:00:00,0,77,0,0
6775888955,2016-03-25 13:00:00,0,77,0,0
6775888955,2016-03-29 03:00:00,0,77,0,0
6775888955,2016-04-02 21:00:00,0,77,0,0
6775888955,2016-04-03 23:00:00,0,77,0,0
6775888955,2016-03-17 06:00:00,0,77,0,0
6775888955,2016-03-20 11:00:00,0,77,0,0
6775888955,2016-03-21 23:00:00,0,77,0,0
6775888955,2016-03-22 02:00:00,0,77,0,0
6775888955,2016-03-23 06:00:00,0,77,0,0
6775888955,2016-04-02 11:00:00,0,77,0,0
6775888955,2016-04-09 06:00:00,0,77,0,0
6775888955,2016-03-13 11:00:00,0,77,0,0
6775888955,2016-03-18 03:00:00,0,77,0,0
6775888955,2016-03-21 21:00:00,0,77,0,0
6775888955,2016-03-22 04:00:00,0,77,0,0
6775888955,2016-03-23 19:00:00,0,77,0,0
6775888955,2016-03-29 01:00:00,0,77,0,0
6775888955,2016-03-31 21:00:00,0,77,0,0
6775888955,2016-04-04 09:00:00,0,77,0,0
6775888955,2016-04-05 03:00:00,0,77,0,0
6775888955,2016-04-08 06:00:00,0,77,0,0
6775888955,2016-03-16 03:00:00,0,77,0,0
6775888955,2016-03-17 14:00:00,0,77,0,0
6775888955,2016-03-19 20:00:00,0,77,0,0
6775888955,2016-03-20 13:00:00,0,77,0,0
6775888955,2016-03-24 10:00:00,0,77,0,0
6775888955,2016-03-31 03:00:00,0,77,0,0
6775888955,2016-04-02 15:00:00,0,77,0,0
7086361926,2016-03-14 14:00:00,0,77,0,0
7086361926,2016-03-16 14:00:00,0,77,0,0
8877689391,2016-03-15 21:00:00,0,77,0,0
7086361926,2016-03-14 20:00:00,5,77,1,0.016667
7086361926,2016-04-06 19:00:00,37,77,1,0.016667
8053475328,2016-03-24 23:00:00,6,77,1,0.016667
8053475328,2016-04-01 00:00:00,6,77,1,0.016667
8053475328,2016-03-26 03:00:00,22,77,1,0.016667
8053475328,2016-03-21 01:00:00,7,77,1,0.016667
8053475328,2016-04-12 01:00:00,7,77,1,0.016667
8877689391,2016-03-20 18:00:00,23,77,1,0.016667
4445114986,2016-03-21 10:00:00,45,77,2,0.033333
4445114986,2016-03-15 02:00:00,30,77,2,0.033333
7086361926,2016-04-06 18:00:00,57,77,2,0.033333
7086361926,2016-04-05 21:00:00,122,77,2,0.033333
7086361926,2016-03-18 14:00:00,17,77,2,0.033333
7086361926,2016-04-11 14:00:00,34,77,2,0.033333
7086361926,2016-04-08 11:00:00,105,77,2,0.033333
7086361926,2016-03-18 22:00:00,0,77,2,0.033333
8053475328,2016-03-28 00:00:00,19,77,2,0.033333
8792009665,2016-03-31 15:00:00,17,77,2,0.033333
8792009665,2016-04-06 06:00:00,42,77,2,0.033333
4445114986,2016-03-26 01:00:00,41,77,3,0.05
4445114986,2016-04-07 01:00:00,23,77,3,0.05
4445114986,2016-04-10 09:00:00,75,77,3,0.05
4445114986,2016-03-15 00:00:00,35,77,3,0.05
4445114986,2016-04-07 14:00:00,34,77,3,0.05
4445114986,2016-03-28 22:00:00,51,77,3,0.05
4445114986,2016-03-20 06:00:00,41,77,3,0.05
6117666160,2016-03-20 20:00:00,56,77,3,0.05
7086361926,2016-03-17 10:00:00,64,77,3,0.05
8792009665,2016-04-01 08:00:00,44,77,3,0.05
8792009665,2016-04-12 08:00:00,13,77,3,0.05
8792009665,2016-04-05 09:00:00,42,77,3,0.05
8792009665,2016-04-07 08:00:00,21,77,3,0.05
4445114986,2016-04-05 05:00:00,29,77,4,0.066667
4445114986,2016-04-09 00:00:00,33,77,4,0.066667
4445114986,2016-04-11 07:00:00,45,77,4,0.066667
4445114986,2016-04-09 07:00:00,31,77,4,0.066667
7007744171,2016-03-18 17:00:00,98,77,4,0.066667
7086361926,2016-03-18 15:00:00,56,77,4,0.066667
2022484408,2016-04-02 10:00:00,124,77,5,0.083333
6117666160,2016-03-23 15:00:00,94,77,5,0.083333
7007744171,2016-04-10 06:00:00,80,77,5,0.083333
7007744171,2016-03-21 20:00:00,64,77,5,0.083333
2022484408,2016-03-18 13:00:00,131,77,6,0.1
5553957443,2016-03-22 13:00:00,162,77,6,0.1
7007744171,2016-03-29 17:00:00,86,77,6,0.1
4319703577,2016-04-06 16:00:00,132,77,7,0.116667
4319703577,2016-03-27 10:00:00,95,77,7,0.116667
4319703577,2016-03-15 08:00:00,122,77,7,0.116667
6117666160,2016-03-17 11:00:00,71,77,7,0.116667
1844505072,2016-04-03 17:00:00,175,77,8,0.133333
1844505072,2016-04-09 10:00:00,197,77,8,0.133333
1844505072,2016-04-08 14:00:00,260,77,8,0.133333
1844505072,2016-03-30 23:00:00,149,77,8,0.133333
2347167796,2016-03-31 16:00:00,200,77,8,0.133333
2347167796,2016-03-12 20:00:00,112,77,8,0.133333
4319703577,2016-03-23 23:00:00,165,77,8,0.133333
4319703577,2016-03-30 09:00:00,139,77,8,0.133333
4319703577,2016-04-06 21:00:00,131,77,8,0.133333
4319703577,2016-04-06 03:00:00,146,77,8,0.133333
4319703577,2016-03-30 21:00:00,145,77,8,0.133333
6962181067,2016-03-31 13:00:00,457,77,8,0.133333
1844505072,2016-04-03 20:00:00,160,77,9,0.15
2347167796,2016-03-23 09:00:00,182,77,9,0.15
4319703577,2016-03-25 22:00:00,122,77,9,0.15
5553957443,2016-04-06 12:00:00,319,77,9,0.15
6962181067,2016-04-10 14:00:00,143,77,9,0.15
8253242879,2016-04-11 17:00:00,189,77,9,0.15
2347167796,2016-04-01 11:00:00,199,77,10,0.166667
4558609924,2016-03-15 19:00:00,284,77,10,0.166667
2320127002,2016-04-09 02:00:00,208,77,11,0.183333
2320127002,2016-04-08 17:00:00,211,77,11,0.183333
2347167796,2016-03-15 12:00:00,112,77,11,0.183333
2347167796,2016-03-24 21:00:00,222,77,11,0.183333
2347167796,2016-04-11 11:00:00,143,77,11,0.183333
2347167796,2016-03-27 12:00:00,152,77,11,0.183333
2347167796,2016-03-18 14:00:00,236,77,11,0.183333
4558609924,2016-03-18 16:00:00,242,77,11,0.183333
4558609924,2016-03-13 17:00:00,141,77,11,0.183333
4558609924,2016-04-10 14:00:00,271,77,11,0.183333
5553957443,2016-03-24 22:00:00,245,77,11,0.183333
6962181067,2016-03-27 12:00:00,308,77,11,0.183333
1503960366,2016-03-30 14:00:00,443,77,12,0.2
2347167796,2016-04-08 22:00:00,179,77,12,0.2
2347167796,2016-03-18 13:00:00,158,77,12,0.2
2347167796,2016-04-07 10:00:00,142,77,12,0.2
2347167796,2016-03-16 14:00:00,136,77,12,0.2
2347167796,2016-03-14 10:00:00,115,77,12,0.2
2873212765,2016-04-05 16:00:00,311,77,12,0.2
3372868164,2016-03-23 19:00:00,217,77,12,0.2
3372868164,2016-03-18 17:00:00,198,77,12,0.2
5553957443,2016-03-28 13:00:00,246,77,12,0.2
6962181067,2016-03-15 11:00:00,235,77,12,0.2
6962181067,2016-04-11 19:00:00,270,77,12,0.2
1503960366,2016-03-25 14:00:00,419,77,13,0.216667
2347167796,2016-03-24 17:00:00,172,77,13,0.216667
2873212765,2016-04-07 16:00:00,249,77,13,0.216667
2873212765,2016-04-09 21:00:00,266,77,13,0.216667
3372868164,2016-03-23 13:00:00,141,77,13,0.216667
3372868164,2016-03-28 17:00:00,218,77,13,0.216667
5553957443,2016-03-13 10:00:00,212,77,13,0.216667
6962181067,2016-03-31 07:00:00,257,77,13,0.216667
1503960366,2016-04-11 17:00:00,418,77,14,0.233333
1503960366,2016-03-15 15:00:00,371,77,14,0.233333
1503960366,2016-03-25 17:00:00,435,77,14,0.233333
2873212765,2016-03-15 16:00:00,358,77,14,0.233333
2873212765,2016-03-22 16:00:00,199,77,14,0.233333
3372868164,2016-03-14 08:00:00,278,77,14,0.233333
3372868164,2016-03-13 12:00:00,98,77,14,0.233333
3372868164,2016-03-31 16:00:00,206,77,14,0.233333
5553957443,2016-03-12 10:00:00,179,77,14,0.233333
2026352035,2016-04-01 19:00:00,153,77,15,0.25
2026352035,2016-04-02 07:00:00,475,77,15,0.25
2873212765,2016-03-20 17:00:00,265,77,15,0.25
1503960366,2016-03-15 13:00:00,333,77,16,0.266667
2873212765,2016-04-11 05:00:00,298,77,16,0.266667
2873212765,2016-04-07 06:00:00,225,77,16,0.266667
1503960366,2016-04-11 23:00:00,346,77,17,0.283333
2026352035,2016-03-15 19:00:00,350,77,17,0.283333
2873212765,2016-03-26 09:00:00,118,77,17,0.283333
1503960366,2016-04-02 15:00:00,274,77,18,0.3
1503960366,2016-04-03 17:00:00,288,77,18,0.3
1624580081,2016-03-19 12:00:00,625,77,18,0.3
2873212765,2016-03-23 14:00:00,79,77,18,0.3
2026352035,2016-03-31 14:00:00,370,77,19,0.316667
3977333714,2016-04-09 12:00:00,685,77,19,0.316667
1624580081,2016-03-26 16:00:00,391,77,20,0.333333
2026352035,2016-03-27 07:00:00,306,77,20,0.333333
2026352035,2016-03-27 19:00:00,340,77,20,0.333333
2026352035,2016-03-30 20:00:00,306,77,21,0.35
3977333714,2016-03-15 16:00:00,678,77,21,0.35
3977333714,2016-03-14 15:00:00,518,77,24,0.4
3977333714,2016-03-15 17:00:00,704,77,28,0.466667
6391747486,2016-03-13 16:00:00,0,76,0,0
6391747486,2016-03-15 05:00:00,0,76,0,0
6391747486,2016-03-16 01:00:00,0,76,0,0
6391747486,2016-03-19 05:00:00,0,76,0,0
6391747486,2016-03-20 04:00:00,0,76,0,0
6391747486,2016-03-21 09:00:00,0,76,0,0
6391747486,2016-03-23 23:00:00,0,76,0,0
6391747486,2016-03-28 15:00:00,0,76,0,0
6391747486,2016-04-01 10:00:00,0,76,0,0
6391747486,2016-04-03 22:00:00,0,76,0,0
6391747486,2016-04-07 03:00:00,0,76,0,0
6391747486,2016-04-08 00:00:00,0,76,0,0
6391747486,2016-03-12 02:00:00,0,76,0,0
6391747486,2016-03-12 10:00:00,0,76,0,0
6391747486,2016-03-13 21:00:00,0,76,0,0
6391747486,2016-03-14 08:00:00,0,76,0,0
6391747486,2016-03-16 02:00:00,0,76,0,0
6391747486,2016-03-19 03:00:00,0,76,0,0
6391747486,2016-03-21 05:00:00,0,76,0,0
6391747486,2016-03-23 05:00:00,0,76,0,0
6391747486,2016-03-26 00:00:00,0,76,0,0
6391747486,2016-03-26 20:00:00,0,76,0,0
6391747486,2016-03-29 23:00:00,0,76,0,0
6391747486,2016-03-30 09:00:00,0,76,0,0
6391747486,2016-03-31 19:00:00,0,76,0,0
6391747486,2016-04-01 01:00:00,0,76,0,0
6391747486,2016-04-03 04:00:00,0,76,0,0
6391747486,2016-04-08 21:00:00,0,76,0,0
6391747486,2016-03-12 16:00:00,0,76,0,0
6391747486,2016-03-18 04:00:00,0,76,0,0
6391747486,2016-03-21 06:00:00,0,76,0,0
6391747486,2016-03-21 16:00:00,0,76,0,0
6391747486,2016-03-22 22:00:00,0,76,0,0
6391747486,2016-03-25 16:00:00,0,76,0,0
6391747486,2016-03-28 10:00:00,0,76,0,0
6391747486,2016-04-04 01:00:00,0,76,0,0
6391747486,2016-04-06 03:00:00,0,76,0,0
6391747486,2016-04-08 16:00:00,0,76,0,0
6391747486,2016-03-12 04:00:00,0,76,0,0
6391747486,2016-03-16 13:00:00,0,76,0,0
6391747486,2016-03-20 20:00:00,0,76,0,0
6391747486,2016-03-21 15:00:00,0,76,0,0
6391747486,2016-03-23 01:00:00,0,76,0,0
6391747486,2016-04-02 04:00:00,0,76,0,0
6391747486,2016-04-03 03:00:00,0,76,0,0
6391747486,2016-04-05 02:00:00,0,76,0,0
6391747486,2016-04-07 19:00:00,0,76,0,0
6391747486,2016-03-13 01:00:00,0,76,0,0
6391747486,2016-03-15 01:00:00,0,76,0,0
6391747486,2016-03-15 02:00:00,0,76,0,0
6391747486,2016-03-15 22:00:00,0,76,0,0
6391747486,2016-03-19 02:00:00,0,76,0,0
6391747486,2016-03-19 17:00:00,0,76,0,0
6391747486,2016-03-23 18:00:00,0,76,0,0
6391747486,2016-03-24 23:00:00,0,76,0,0
6391747486,2016-03-30 00:00:00,0,76,0,0
6391747486,2016-03-30 13:00:00,0,76,0,0
6391747486,2016-03-31 09:00:00,0,76,0,0
6391747486,2016-04-01 11:00:00,0,76,0,0
6391747486,2016-03-14 01:00:00,0,76,0,0
6391747486,2016-03-14 11:00:00,0,76,0,0
6391747486,2016-03-18 15:00:00,0,76,0,0
6391747486,2016-03-21 10:00:00,0,76,0,0
6391747486,2016-03-26 06:00:00,0,76,0,0
6391747486,2016-03-26 07:00:00,0,76,0,0
6391747486,2016-03-26 11:00:00,0,76,0,0
6391747486,2016-03-26 21:00:00,0,76,0,0
6391747486,2016-03-28 03:00:00,0,76,0,0
6391747486,2016-04-03 02:00:00,0,76,0,0
6391747486,2016-04-04 23:00:00,0,76,0,0
6391747486,2016-04-05 04:00:00,0,76,0,0
6391747486,2016-03-13 22:00:00,0,76,0,0
6391747486,2016-03-14 12:00:00,0,76,0,0
6391747486,2016-03-15 20:00:00,0,76,0,0
6391747486,2016-03-17 13:00:00,0,76,0,0
6391747486,2016-03-18 21:00:00,0,76,0,0
6391747486,2016-03-19 07:00:00,0,76,0,0
6391747486,2016-03-19 15:00:00,0,76,0,0
6391747486,2016-03-20 01:00:00,0,76,0,0
6391747486,2016-03-20 21:00:00,0,76,0,0
6391747486,2016-03-21 02:00:00,0,76,0,0
6391747486,2016-03-21 11:00:00,0,76,0,0
